step_id,group,target_effect,placebo_own_effect,placebo_legacy_effect,did_semantic_effect,legacy_semantic_effect
prm-32ce22f0573267db,rating1_other,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,-0.3333333333333333
prm-e853a7a5555f3056,rating1_other,0.33333333333333337,0.0,-0.3333333333333333,0.33333333333333337,0.6666666666666667
prm-0835351a60d3a191,rating1_other,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.6666666666666666
prm-cc448d173bf0a3b0,rating1_other,-0.3333333333333333,-0.3333333333333333,3.700743415417188e-17,0.0,-0.33333333333333337
prm-569d7cf9abe65f34,rating1_other,0.0,0.0,0.0,0.0,0.0
prm-f928a55daeb136c0,rating1_other,-1.0,-0.3333333333333333,-1.0,-0.6666666666666667,0.0
prm-7af50adf0a42982f,rating1_other,0.33333333333333337,0.3333333333333333,0.3333333333333333,5.551115123125783e-17,5.551115123125783e-17
prm-b51dfeb3b8305067,rating1_other,0.0,0.0,0.0,0.0,0.0
prm-0b2c173096bce7b5,rating1_other,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.6666666666666666
prm-8bf0d8a37d2eb018,rating1_other,0.0,0.0,0.0,0.0,0.0
prm-e31d87a5f18e7b0e,rating1_other,0.0,0.0,0.0,0.0,0.0
prm-f902409b4b69ac6a,rating1_other,0.0,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333
prm-7805f2fb660af82c,rating1_other,-0.33333333333333337,0.33333333333333337,0.0,-0.6666666666666667,-0.33333333333333337
prm-cbc588184fc6053c,rating1_other,-0.33333333333333337,0.0,0.0,-0.33333333333333337,-0.33333333333333337
prm-7cf98f01d85acf4d,rating1_other,0.0,-0.3333333333333333,-1.0,0.3333333333333333,1.0
prm-2d92ce0491f2f56a,rating1_other,0.0,0.25,0.41666666666666674,-0.25,-0.41666666666666674
prm-9def3665fa2dd260,rating1_other,0.33333333333333337,0.0,-0.3333333333333333,0.33333333333333337,0.6666666666666667
prm-42aa85293ce04d6c,rating1_other,0.0,0.0,0.5,0.0,-0.5
prm-45906351f0903519,rating1_other,0.0,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333
prm-901a3aa77c6c4dc2,rating1_other,0.3333333333333333,0.0,3.700743415417188e-17,0.3333333333333333,0.33333333333333326
prm-01441d1b7d95366c,rating1_other,-0.33333333333333337,0.0,0.0,-0.33333333333333337,-0.33333333333333337
prm-d018213d57c7afde,rating1_other,0.0,0.0,-0.3333333333333333,0.0,0.3333333333333333
prm-dfed03ca959f8315,rating1_other,-0.3333333333333333,0.0,3.700743415417188e-17,-0.3333333333333333,-0.33333333333333337
prm-ab761a525cce7441,rating1_other,0.0,0.0,0.0,0.0,0.0
prm-aca8e5373e4b0749,rating1_other,0.3333333333333333,-0.6666666666666666,0.3333333333333333,1.0,0.0
prm-67027b02bd4348a7,rating1_other,0.0,-0.5,0.0,0.5,0.0
prm-d987eb66b5f962dd,rating1_other,0.33333333333333337,-0.25,0.08333333333333337,0.5833333333333334,0.25
prm-c5d0b2ae9f6de94a,rating1_other,-0.6666666666666667,0.6666666666666666,-0.3333333333333333,-1.3333333333333335,-0.3333333333333334
prm-b10138ab1454a3dc,rating1_other,0.0,0.0,0.0,0.0,0.0
prm-2e5c19fc0f94ad0f,rating1_other,0.0,0.0,0.0,0.0,0.0
prm-b09e1aa4bb87ee7c,rating1_other,0.3333333333333333,0.0,0.1666666666666667,0.3333333333333333,0.1666666666666666
prm-76b2b2177dea50be,rating1_other,0.33333333333333337,0.3333333333333333,3.700743415417188e-17,5.551115123125783e-17,0.3333333333333333
prm-fde519a4d71d112d,rating1_other,0.0,0.0,0.0,0.0,0.0
prm-666a954e3bca4a2f,rating1_other,-0.6666666666666667,0.0,-1.0,-0.6666666666666667,0.33333333333333326
prm-66bc41cfa62d57e2,rating1_other,0.0,0.0,0.0,0.0,0.0
prm-bd9c89c30ff0439e,rating1_other,-0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333
prm-8eab1f56bd806ddc,rating1_other,0.0,0.3333333333333333,0.0,-0.3333333333333333,0.0
prm-b51944c22596b644,rating1_other,0.33333333333333337,-0.3333333333333333,3.700743415417188e-17,0.6666666666666667,0.3333333333333333
prm-12bc5c8b425e5765,rating1_other,0.0,0.25,1.0,-0.25,-1.0
prm-242890b88c115e2c,rating1_other,-0.3333333333333333,0.3333333333333333,0.0,-0.6666666666666666,-0.3333333333333333
prm-c7fdd3c01ea7968c,rating1_other,-0.3333333333333333,-0.6666666666666666,-0.6666666666666666,0.3333333333333333,0.3333333333333333
prm-1e1ebbda6644be84,rating1_other,0.0,,,,
prm-fb4120427f491cb1,rating1_other,0.0,,,,
prm-12c0e402310b4521,rating1_other,0.0,,,,
prm-2c5e0537236b9a03,rating1_other,0.0,0.0,0.0,0.0,0.0
prm-47679397406393e0,rating1_other,0.0,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333
prm-de925ec448909016,rating1_other,0.0,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333
prm-7fa27f0af15756ce,rating1_other,0.33333333333333337,-0.33333333333333337,0.0,0.6666666666666667,0.33333333333333337
prm-61500888ffe32624,rating1_other,-0.33333333333333337,-0.25,-0.5,-0.08333333333333337,0.16666666666666663
prm-e4f8aa072f5528f6,rating1_other,0.0,0.0,-0.3333333333333333,0.0,0.3333333333333333
